author_id,openalex_id,name,orcid,institution,institution_id,faculty,department,total_works,total_citations,h_index,i10_index,two_year_mean_citedness,research_areas
"https://openalex.org/A5089924426","A5089924426","Muhammad Raihan","https://orcid.org/0000-0002-8031-5445","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","80","211","6","4","0.43548387096774194","Polysaccharide; Proton NMR; Analyte; Likert scale"
"https://openalex.org/A5085163408","A5085163408","Henny Hendarti","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","75","107","5","3","0.5","Competence (human resources); Finance; Finance; Finance; Finance"
"https://openalex.org/A5069443738","A5069443738","Rahma Wahdiniwaty","https://orcid.org/0000-0003-1149-7414","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","67","157","7","3","0.6333333333333333","Finance; Finance; Finance; Finance"
"https://openalex.org/A5077761860","A5077761860","Senny Luckyardi","https://orcid.org/0000-0001-9954-7433","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","67","306","11","12","2.212121212121212","Nonprobability sampling; Nonprobability sampling; Finance; Finance"
"https://openalex.org/A5071169755","A5071169755","M. Yani Syafei","https://orcid.org/0000-0001-6454-3256","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","65","40","3","0","0.4375","Competence (human resources); Customer retention; Finance; Finance"
"https://openalex.org/A5030175831","A5030175831","Lilis Puspitawati","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","64","286","11","12","1.0588235294117647","Nonprobability sampling; Nonprobability sampling; Nonprobability sampling; Nonprobability sampling; Competence (human resources)"
"https://openalex.org/A5089582996","A5089582996","I D Sumitra","https://orcid.org/0000-0002-9316-6565","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","59","291","8","6","1.4","Finance; Finance; Finance; Finance; Finance"
"https://openalex.org/A5076100970","A5076100970","Poni Sukaesih Kurniati","https://orcid.org/0000-0001-8565-2160","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","56","147","7","4","1.2608695652173914","Public economics; Welfare; Nonprobability sampling; Competence (human resources)"
"https://openalex.org/A5057405131","A5057405131","Soni Mulyawan Setiana","https://orcid.org/0000-0002-4570-5106","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","53","83","4","2","0.21052631578947367","Nonprobability sampling; Likert scale; Statistics; Statistics"
"https://openalex.org/A5088290377","A5088290377","Irma Erika Herawati","https://orcid.org/0000-0002-6129-0051","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","52","130","6","3","0.17391304347826086","Nonprobability sampling; Gene; Gene; Gene"
"https://openalex.org/A5102809106","A5102809106","Alfan Farizki Wicaksono","https://orcid.org/0000-0003-2561-2778","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","51","503","13","15","0.3333333333333333","Autoencoder; Similarity (geometry); Coral bleaching; Statistics"
"https://openalex.org/A5068247021","A5068247021","Hanhan Maulana","https://orcid.org/0000-0002-6070-0952","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","46","150","6","4","1.1904761904761905","Physical geography; Finance; Finance; Finance"
"https://openalex.org/A5084916355","A5084916355","Andri Sahata Sitanggang","https://orcid.org/0000-0001-8760-228X","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","46","83","4","0","0.6818181818181818","Welfare; Customer retention; Statistics; Filter (signal processing)"
"https://openalex.org/A5056478165","A5056478165","Taryana Suryana","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","45","44","4","2","1","Maturity (psychological); Security information and event management; The Internet; Information security management system; Operating system"
"https://openalex.org/A5071280718","A5071280718","Olih Solihin","https://orcid.org/0000-0002-8237-6268","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","44","79","4","1","0.7916666666666666","Finance; Finance; Aesthetics; Gender studies"
"https://openalex.org/A5102034535","A5102034535","Mohammad Ali","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","43","640","11","15","0","Longitudinal static stability; Motion (physics); Motion (physics); Gene; Statistics"
"https://openalex.org/A5001284371","A5001284371","Nining Handayani","https://orcid.org/0000-0001-8123-1203","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","42","156","7","4","1.75","Promoter; Transgene; Gene; Gene; Gene"
"https://openalex.org/A5019475414","A5019475414","Raeni Dwi Santy","https://orcid.org/0000-0002-4572-0349","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","42","99","5","4","1.3333333333333333","Nonprobability sampling; Nonprobability sampling; Finance; Finance"
"https://openalex.org/A5035899204","A5035899204","Dedi Sulistiyo Soegoto","https://orcid.org/0000-0002-0374-3905","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","42","96","6","2","0.5555555555555556","Welfare; Nonprobability sampling; Finance; Finance; Finance"
"https://openalex.org/A5110564365","A5110564365","Diana Effendi","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","42","56","4","0","0.4","Finance; Finance; Finance; Finance"
"https://openalex.org/A5017784266","A5017784266","Retno Purwani Sari","https://orcid.org/0000-0003-2538-8825","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","41","55","4","2","0.35294117647058826","Finance; Gene; Gene; Gene; Messenger RNA"
"https://openalex.org/A5025326561","A5025326561","Leonardi Paris Hasugian","https://orcid.org/0000-0002-0636-6906","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","41","54","4","0","0","Finance; Finance; Maturity (psychological); Dissemination"
"https://openalex.org/A5027601363","A5027601363","Agus Nursikuwagus","https://orcid.org/0000-0001-8435-7522","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","41","133","6","4","0.2857142857142857","Competence (human resources); Recall; Finance; Anatomy"
"https://openalex.org/A5075994533","A5075994533","Adeh Ratna Komala","https://orcid.org/0000-0003-1926-1780","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","40","115","5","3","1.3076923076923077","Accounting; Business; Accounting information system; Management accounting; Nonprobability sampling"
"https://openalex.org/A5038733631","A5038733631","Amroni Amroni","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","38","48","3","0","0.9444444444444444","Nonprobability sampling; Finance; Finance; Finance"
"https://openalex.org/A5066906814","A5066906814","Asih Prihandini","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","37","25","3","0","0.14285714285714285","Competence (human resources); Dissemination; Human–computer interaction; Human resources"
"https://openalex.org/A5080501549","A5080501549","Deni Albar","https://orcid.org/0000-0001-9931-7777","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","36","31","3","0","0.3","Human–computer interaction; Human–computer interaction; Internet privacy; The Internet"
"https://openalex.org/A5113625677","A5113625677","R. S. Dean","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","35","135","7","4","0","Clinical neuropsychology; Clinical neuropsychology; Clinical neuropsychology; Clinical neuropsychology; Clinical neuropsychology"
"https://openalex.org/A5045821679","A5045821679","Deden Abdul Wahab Syaroni","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","34","41","3","0","1","Nonprobability sampling; Competence (human resources); Finance; Finance; Finance"
"https://openalex.org/A5028531998","A5028531998","Sufa Atin","https://orcid.org/0000-0002-5737-675X","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","33","177","7","5","1.9","Finance; Likert scale; Likert scale; Statistics; Statistics"
"https://openalex.org/A5061322600","A5061322600","Nungki Heriyati","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","33","19","2","0","0","Recall; Finance; Finance; Dissemination"
"https://openalex.org/A5044580824","A5044580824","Erna Susilawati","https://orcid.org/0000-0001-8449-9803","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","32","35","3","0","0.36363636363636365","Nonprobability sampling; Finance; Finance; Finance"
"https://openalex.org/A5101869527","A5101869527","Sri Nurhayati","https://orcid.org/0009-0002-7919-8496","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","32","64","5","1","0.4","Competence (human resources); Gene; Human–computer interaction; Human resources"
"https://openalex.org/A5087822249","A5087822249","Rini Maulina","https://orcid.org/0000-0002-7050-5886","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","29","17","2","0","0.25","Emblem; Aesthetics; Aesthetics; Aesthetics; Aesthetics"
"https://openalex.org/A5113913095","A5113913095","Muhammad Aria","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","29","66","5","0","2","Finance; Adaptive filter; A* search algorithm; Gene; Gene"
"https://openalex.org/A5026409626","A5026409626","Hery Dwi Yulianto","https://orcid.org/0000-0001-5654-0338","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","28","52","4","2","0.42857142857142855","Finance; Finance; Finance; Finance"
"https://openalex.org/A5011371610","A5011371610","Susmini Indriani Lestariningati","https://orcid.org/0000-0002-5007-1873","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","27","59","5","2","0.3333333333333333","Welfare; Software deployment; Enterprise architecture; Enterprise architecture; Matrix (chemical analysis)"
"https://openalex.org/A5021155360","A5021155360","Andri Heryandi","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","27","97","7","3","1.6666666666666667","Competence (human resources); Finance; Likert scale; Likert scale; Statistics"
"https://openalex.org/A5112485587","A5112485587","Nelly Indriani Widiastuti","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","27","138","4","3","0.4","Finance; Similarity (geometry); Gene; Messenger RNA; Human–computer interaction"
"https://openalex.org/A5025175324","A5025175324","Rani Puspita Dhaniawaty","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","26","73","4","2","0.9","Finance; Finance; Finance; Finance"
"https://openalex.org/A5029941170","A5029941170","Lita Wulantika","https://orcid.org/0000-0002-7106-0233","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","26","66","5","3","2.875","Competence (human resources); Core self-evaluations; Finance; Likert scale; Likert scale"
"https://openalex.org/A5109673351","A5109673351","Windi Novianti","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","26","23","3","1","0.1","Nonprobability sampling; Nonprobability sampling; Competence (human resources); Finance"
"https://openalex.org/A5025686144","A5025686144","Taufan Hidayatullah","https://orcid.org/0000-0002-6023-471X","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","25","11","2","0","0","Aesthetics; Aesthetics; Aesthetics; Aesthetics"
"https://openalex.org/A5100685669","A5100685669","Syahrul Syahrul","https://orcid.org/0000-0002-3545-6177","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","24","12","2","0","0.09090909090909091","Statistics; Filter (signal processing); Wind direction; Reflectivity"
"https://openalex.org/A5075498602","A5075498602","Salmon Priaji Martana","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","23","59","4","2","0","Modular design; Aesthetics; Aesthetics; Aesthetics"
"https://openalex.org/A5101556041","A5101556041","Muhammad Fajar Sidiq","https://orcid.org/0000-0003-4910-345X","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","23","68","4","3","0.2222222222222222","Competence (human resources); Statistics; Statistics; Enterprise architecture; Forwarding plane"
"https://openalex.org/A5112724136","A5112724136","Angga Setiyadi","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","23","46","4","1","0.3","Finance; Finance; Human–computer interaction; Distribution (mathematics)"
"https://openalex.org/A5029342566","A5029342566","Malik Abdul Aziz","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","22","34","3","1","0.25","Competence (human resources); Finance; Finance; Statistics; Statistics"
"https://openalex.org/A5067579500","A5067579500","Sohadi Warya","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","22","92","4","4","0","Fermentation; Cocrystal; Cocrystal; Finance; Gene"
"https://openalex.org/A5084875381","A5084875381","Anisa Arianingsih","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","22","29","3","0","0","Statistics; Statistics; Human–computer interaction; Epistemology; Psychoanalysis"
"https://openalex.org/A5108673192","A5108673192","Ivan Kurniawan","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","22","19","3","0","0.3333333333333333","Finance; Aesthetics; Aesthetics; Aesthetics; Internet privacy"
"https://openalex.org/A5111009651","A5111009651","Mari Maryati","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","22","13","2","0","0.3076923076923077","Nonprobability sampling; Finance; Finance; Finance"
"https://openalex.org/A5072366085","A5072366085","Nisrina Dewi Salsabila","https://orcid.org/0009-0000-6050-4903","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","21","36","3","1","1.8125","Air conditioning; Construction engineering; Operating system; Operating system"
"https://openalex.org/A5074131973","A5074131973","Ednawati Rainarli","https://orcid.org/0000-0002-5770-1970","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","21","93","6","2","0","Finance; Finance; Similarity (geometry); Cohesion (chemistry)"
"https://openalex.org/A5102007520","A5102007520","Wahyudi Wahyudi","https://orcid.org/0000-0001-6400-7656","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","21","55","5","2","0.1","Welfare; Physical geography; Physical geography; Finance"
"https://openalex.org/A5020934516","A5020934516","Tatik Fidowaty","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","20","37","3","1","0","Competence (human resources); Competence (human resources); Likert scale; Statistics; Statistics"
"https://openalex.org/A5036392006","A5036392006","Hani Irmayanti","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","20","27","3","0","0.25","Finance; Human–computer interaction; Supply chain; The Internet"
"https://openalex.org/A5060306973","A5060306973","Galih Hermawan","https://orcid.org/0000-0002-8476-5996","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","19","48","5","2","0","Internet privacy; Operating system; Operating system; Algorithm"
"https://openalex.org/A5088788576","A5088788576","Apriani Puti Purfini","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","19","42","3","2","0","Finance; Finance; Deep learning; Internet privacy; Distribution (mathematics)"
"https://openalex.org/A5102292931","A5102292931","Mustafa Zakaria","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","19","41","4","1","0","Finance; Finance; Finance; Finance; Finance"
"https://openalex.org/A5002229872","A5002229872","Ramadhan Syaeful Bahri","https://orcid.org/0000-0002-9683-9243","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","18","76","4","3","0.45454545454545453","Finance; Finance; Finance; Finance; Gene"
"https://openalex.org/A5005956276","A5005956276","Iyan Andriana","https://orcid.org/0000-0002-6723-427X","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","18","26","3","1","0.2","Finance; The Internet; Sorting; Operating system"
"https://openalex.org/A5011872561","A5011872561","Hetty Hassanah","https://orcid.org/0009-0006-0612-951X","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","17","21","2","1","0.4","Nonprobability sampling; Finance; Finance; Gene; Statistics"
"https://openalex.org/A5031105237","A5031105237","Tatang Suheri","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","16","22","3","0","0","Motion (physics); Matrix (chemical analysis); Precipitation; Environmental resource management; Environmental resource management"
"https://openalex.org/A5031828671","A5031828671","Tati Harihayati","https://orcid.org/0000-0001-9348-8807","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","16","40","4","0","1","Finance; Statistics; Supply chain; Distribution (mathematics); Distribution (mathematics)"
"https://openalex.org/A5043187025","A5043187025","Inta Budi Setya Nusa","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","16","56","4","2","1","Nonprobability sampling; Nonprobability sampling; Competence (human resources); Finance; Finance"
"https://openalex.org/A5051992912","A5051992912","Romeiza Syafriharti","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","16","13","2","0","0","Statistics; Human–computer interaction; Epistemology; Operating system; Physics"
"https://openalex.org/A5071976564","A5071976564","Tiara Isfiaty","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","16","18","3","0","0.2857142857142857","Embodied cognition; Finance; Gene; Aesthetics; Aesthetics"
"https://openalex.org/A5009081764","A5009081764","Dina Oktafiani","https://orcid.org/0000-0002-2041-680X","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","15","90","5","1","6.5","Finance; Finance; Finance; Finance; Environmental resource management"
"https://openalex.org/A5013886581","A5013886581","Hendar Rubedo","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","15","11","2","0","0.3","Statistics; Engineering management; Operating system; Operating system"
"https://openalex.org/A5046733918","A5046733918","Febry Maharlika","https://orcid.org/0000-0001-6835-0216","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","15","23","2","1","0","Likert scale; Epistemology; Operating system; Advertising; Machine learning"
"https://openalex.org/A5063675287","A5063675287","Agis Abhi Rafdhi","https://orcid.org/0000-0002-1187-1173","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","15","132","6","3","2.4","Finance; Finance; Incremental decision tree; Statistics; Entropy (arrow of time)"
"https://openalex.org/A5073011564","A5073011564","Diana Andriani","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","15","13","2","0","0","Anatomy; Filter (signal processing); Aircraft maintenance; The Internet"
"https://openalex.org/A5086577918","A5086577918","Didik Sofian Haryadi","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","15","9","1","0","0","Public economics; Finance; Finance; Finance; Finance"
"https://openalex.org/A5061072178","A5061072178","Utami Dewi Widianti","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","14","47","4","1","0","Finance; Statistics; Risk analysis (engineering); Risk analysis (engineering); SWOT analysis"
"https://openalex.org/A5114109845","A5114109845","Andika Prasetya Nugraha","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","14","5","2","0","0.2727272727272727","Aesthetics; Construction engineering; The Internet; The Internet"
"https://openalex.org/A5010865916","A5010865916","Dedeng Hirawan","https://orcid.org/0000-0003-1915-9436","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","13","33","4","0","2.75","Software deployment; Statistics; Construction engineering; Human–computer interaction; Scarcity"
"https://openalex.org/A5024167552","A5024167552","Andi Harapan","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","13","35","3","2","0","Human–computer interaction; Automation; Software engineering; Conceptual design; Physics"
"https://openalex.org/A5030798231","A5030798231","Irfan Maliki","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","13","31","3","1","1.5","Bayesian probability; Deep learning; Operating system; Operating system; Handwriting recognition"
"https://openalex.org/A5038488507","A5038488507","Reza Rahardian","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","13","18","2","1","2.75","Finance; Statistics; Statistics; Statistics"
"https://openalex.org/A5044665914","A5044665914","Iskandar Ikbal","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","13","26","3","0","0","Human–computer interaction; Operating system; Operating system; Operating system; Software engineering"
"https://openalex.org/A5050799936","A5050799936","Tono Hartono","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","13","36","2","1","0","Statistics; Bayesian probability; Distribution (mathematics); Business rule; The Internet"
"https://openalex.org/A5019399627","A5019399627","A Yahya","https://orcid.org/0009-0001-0107-7961","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","12","47","4","0","7","Welfare; Bridge (graph theory); Finance; Composite number; Statistics"
"https://openalex.org/A5020465915","A5020465915","Dina Fatimah","https://orcid.org/0000-0003-3040-9758","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","12","16","2","0","1.1666666666666667","Human–computer interaction; Human–computer interaction; Gender studies; Epistemology; Epistemology"
"https://openalex.org/A5076630958","A5076630958","Ryanty Derwentyana Nazhar","https://orcid.org/0009-0000-1394-3006","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","12","30","3","1","0","Aesthetics; Human–computer interaction; Human–computer interaction; Recreation; Epistemology"
"https://openalex.org/A5091047429","A5091047429","Yasmi Afrizal","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","12","4","1","0","0","Bridge (graph theory); Finance; Finance; Construction engineering; Agency (philosophy)"
"https://openalex.org/A5091719461","A5091719461","Ayub Subandi","https://orcid.org/0000-0002-9018-2906","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","12","108","2","1","0.5","Etching (microfabrication); Photolithography; Anatomy; Anatomy"
"https://openalex.org/A5081546239","A5081546239","John Adler","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","11","126","4","1","0","Matrix (chemical analysis); Epistemology; Operating system; Operating system"
"https://openalex.org/A5003555512","A5003555512","Raiswati Untsa Mega","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","10","10","2","0","6","Finance; Finance; Software deployment; Operating system; Operating system"
"https://openalex.org/A5031403602","A5031403602","Vitta Pratiwi","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","10","30","4","0","0","Geomorphology; Electrical engineering; Electrical engineering; Electrical engineering; Machine learning"
"https://openalex.org/A5043099647","A5043099647","Adiyana Slamet","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","10","16","2","0","1","Aesthetics; Gender studies; Operating system; Operating system; Engineering"
"https://openalex.org/A5054515271","A5054515271","Candra Dwi Hardiana","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","10","7","2","0","0","Nonprobability sampling; Nonprobability sampling; Nonprobability sampling; Finance"
"https://openalex.org/A5090746172","A5090746172","Rizky Jumansyah","https://orcid.org/0000-0002-0764-2781","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","10","36","4","2","4","Finance; Statistics; Construction engineering; Human–computer interaction; Heat exchanger"
"https://openalex.org/A5111095124","A5111095124","Andre Prasetyo","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","10","8","1","0","2","Epistemology; Advertising; Physics; Physics; Physics"
"https://openalex.org/A5023702856","A5023702856","Merlina Fatimah Nasruddin","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","9","2","1","0","0.25","Nonprobability sampling; Finance; Filter (signal processing); Aesthetics; Aesthetics"
"https://openalex.org/A5109582945","A5109582945","Vitta Pratiwi","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","9","1","1","0","0","Competence (human resources); Competence (human resources); Moment of inertia; Engineering management; SWOT analysis"
"https://openalex.org/A5010719409","A5010719409","Wantoro","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","8","8","1","0","2.6666666666666665","Structural basin; Operating system; Advertising; Agriculture; Physics"
"https://openalex.org/A5031812268","A5031812268","Theresia Valentina Lumban Gaol","https://orcid.org/0000-0002-0673-8749","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","8","30","3","1","0","Statistics; Decision support system; Human–computer interaction; Environmental resource management; Recreation"
"https://openalex.org/A5046308626","A5046308626","Marwan Lingga","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","8","18","2","1","0","Similarity (geometry); Statistics; Statistics; Salience (neuroscience); Internet privacy"
"https://openalex.org/A5075620373","A5075620373","Amroni Amroni","https://orcid.org/0009-0008-6742-359X","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","8","10","1","0","0.16666666666666666","Finance; Supply chain; Operating system; Operating system"
"https://openalex.org/A5080078965","A5080078965","Ferry Stephanus Suwita","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","8","12","2","0","0","Finance; Psychoanalysis; Operating system; Operating system; Operating system"
"https://openalex.org/A5085589399","A5085589399","Angga Friyanto","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","8","15","2","0","0.3333333333333333","Routing protocol; Routing protocol; Software deployment; Software deployment; Forwarding plane"
"https://openalex.org/A5109608870","A5109608870","Irfan Dwiguna Sumitra","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","8","6","2","0","0.4","Maturity (psychological); Maturity (psychological); Statistics; Statistics"
"https://openalex.org/A5038584140","A5038584140","Aly Salim","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","7","15","2","0","0","Human–computer interaction; Human–computer interaction; Human–computer interaction; Distribution (mathematics); Operating system"
"https://openalex.org/A5046688280","A5046688280","M. Remacle","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","7","8","1","0","0","Decision support system; Epistemology; Operating system; Machine learning; Radiology"
"https://openalex.org/A5051444440","A5051444440","Andy Victor","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","7","2","1","0","0","Operating system; Operating system; Psychiatry; Machine learning; Physics"
"https://openalex.org/A5053537434","A5053537434","Asti Khoerunisa","https://orcid.org/0000-0002-3748-6089","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","7","2","1","0","0.2857142857142857","Nonprobability sampling; Creativity; Control reconfiguration; Machine learning; Physics"
"https://openalex.org/A5056660051","A5056660051","Sudadi Pranata","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","7","25","2","1","1.2","Finance; Finance; Internet privacy; Inclusion (mineral)"
"https://openalex.org/A5081077764","A5081077764","Agus Setiana","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","7","34","3","1","0","Structural basin; Epistemology; Tree (set theory); Distribution transformer; Electrical engineering"
"https://openalex.org/A5082014344","A5082014344","Hafni Rizanuddin Nur","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","7","8","2","0","1.75","Competence (human resources); Human resources; Human resources; Creativity"
"https://openalex.org/A5082240282","A5082240282","Ahmad Mufid","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","7","11","1","1","0","Statistics; Operating system; Physics; Physics; Physics"
"https://openalex.org/A5109676585","A5109676585","Rahma Wahdiniwaty","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","7","21","2","1","3","Welfare; Similarity (geometry); Gene; Gene; Statistics"
"https://openalex.org/A5111206584","A5111206584","B. Santoso","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","7","4","1","0","1","Animal science; Toxicology; Mathematics; Agricultural science; Biology"
