work_id,title,year,journal,publisher,issn,volume,issue,pages,doi,citation_count,abstract,author_id,source
https://openalex.org/W4210680155,Auditor Workload and Its Implication on Auditor's Professional Ability,2022,,Journal of Eastern European and Central Asian Research,2328-8280;2328-8272,9,1,21-28,https://doi.org/10.15549/jeecar.v9i1.869,15,"97 The purpose of this study was to determine how much auditors’ workload can lead dysfunctional auditors and have implications on professional ability. method in research is descriptive verification with the Structural Equation Modeling test as a tool making conclusions. sample were public accounting firms Java island, senior junior accountant observation units. results indicate that accumulation will cause stress so it triggers dysfunctionality has an impact decreasing In conclusion, more auditor’s workload, positive attitude. Besides, lower dysfunctionality, better skill. It indicates auditor be able tackle obstacles direction advanced Indonesia.",https://openalex.org/A5031020300,openalex+crossref
https://openalex.org/W2974461481,Perpajakan: Teori dan Teknis Perhitungan,2010,,,,,,,,29,"Buku ini disusun untuk memberikan pemahaman mengenai teori, maupun teknis secara material perpajakan di Indonesia. dapat digunakan sebagai pegangan bagi yang mendalami konsep perpajakan.

Materi dibahas dalam buku mencakup:

Pengertian Pajak, Fungsi Asas Pemungutan Cara Jenis Pungutan Indonesia, Penggolongan Sumber-Sumber Penerimaan Negara dan Pengeluaran Negara, Dasar Hukum Prinsip Sistem Perpajakan, Pajak (Tax Law), Tax Policy, Administration, NPWP, Wajib Pengusaha Kena Surat Pemberitahuan, Pembayaran Atau Penyetoran Penetapan Ketetapan Tagihan Keberatan, Pengembalian Kelebihan Penagihan Penyegelan, Ketentuan Khusus, Sanksi Administrasi. Serta aspek Indonesia peraturan perhitungan semua jenis pajak berlaku berdasarkan saat ini.",https://openalex.org/A5031020300,openalex
https://openalex.org/W4210746386,STRATEGI PENJUALAN DI MARKETPLACE SHOPEE UNTUK MENINGKATKAN PENJUALAN SEPATU KULIT PADA 10 UMKM DI CIBADUYUT BANDUNG,2022,,Universitas Trisakti,2715-4998,,,34-50,https://doi.org/10.25105/juara.v3i1.10014,5,"10 The existence of PPKM due to Covid-19 has made MSMEs the most affected losing purchasing power, because people are afraid contracting virus so they cannot shop directly store, in order survive, must be able use technology increase sales through marketplace that can online. MSME who utilizes their business, prove stronger facing external shocks. purpose this community service is how apply design, upload, and create promos shopee as a product strategy. method used qualitatively using interviews observation techniques with delivery material zoom meeting application. result training on design advertisements, then uploading them making virtually addition Zoom Meeting application, also providing Video Files form E-Course Marketplace Shopee, well consultation via Whatsapp without time limit if there difficulties when implementing it for Shoes Cibaduyut. Conclusion Leather Shoes’s Cibaduyut after virtual application meetings were upload photos make attract more buyers introduce Local Brand means advertise sell products sales, selling strategies marketplace.",https://openalex.org/A5031020300,openalex+crossref
https://openalex.org/W3112314960,Riset Akuntansi Menggunakan SPSS,2010,,,,,,,,16,,https://openalex.org/A5031020300,openalex
https://openalex.org/W2153201112,"THE INFLUENCE OF AUDIT FEE, AUDIT TIME BUDGET PRESSURE AND PUBLIC ACCOUNTANT ATTITUDE ON THE PUBLIC ACCOUNTANT DYSFUNCTIONAL BEHAVIOR AND IT'S IMPLICATION ON AUDIT QUALITY SURVEY ON ""SMALL"" SCALE PUBLIC ACCOUNTING FIRM'S IN JAVA",2012,,,,,,,,10,"167 The fierce competition among public accounting firm encourages competitive biddings which lead “fee war” that effect the audit fee. It consequently brings implications to time budget pressure will cause accountants dysfunctional behavior and attitude in performing accountant duties results poor quality. Objects of study are fee, pressure, accountant’s attitude, dysfunctional, research methods used on this case is descriptive –verificative methods. Research type applied research. data were obtained through survey techniques by distributing questionnaires firms small scale Java examined structural equation model. result showed there a significant fees, attitude. also had effects its can implicate increase quality",https://openalex.org/A5031020300,openalex
https://openalex.org/W4385501214,DIGITAL MARKETING DALAM RANGKA MENGEMBANGKAN USAHA ERNA SARI CATERING,2022,,Universitas Komputer Indonesia,2527-7030;1411-9374,20,2,79-84,https://doi.org/10.34010/miu.v20i2.9495,3,"Digital marketing is seen as the best media most effective and efficient means of promotion able to increase sales volume significantly in business development. The purpose this study describe digital strategies order develop Erna Sari Catering business. research method used descriptive qualitative through data collection obtained from interviews, surveys, literature studies, observation. results assist government programs reducing unemployment rate due Covid-19 pandemic, such providing job vacancies a tool for products services. To product get opportunities, one ways or by utilizing information technology developments that provide opportunities Catering's reach wider market implementation website. Therefore, with broad reach, it allows more customers, thus making grow.&#x0D; Key Words : Marketing, Company Development, &#x0D;",https://openalex.org/A5031020300,openalex+crossref
https://openalex.org/W3095582003,PENGALAMAN AKUNTAN PUBLIK BERPENGARUH TERHADAP AUDIT JUDGMENT BERIMPLIKASI TERHADAP KUALITAS AUDIT YANG DIHASILKAN,2020,,Universitas Komputer Indonesia,2655-5484;2086-0447,12,2,16-24,https://doi.org/10.34010/jra.v12i2.2862,2,"25 Kompleksnya tugas yang dihadapi oleh Akuntan Publik Junior menyebabkanterjadinya kegagalan dalam melakukan audit, sehingga judgment diberikan kurangtepat menyebabkan kualitas auditnya diragukan, karena itu tujuan dari penelitianini adalah untuk mengetahui pengalaman akuntan publik berpengaruh terhadap auditjudgment dan audit berimplikasi dihasilkan.Penelitian ini dilakukan pada di Kantor Wilayah Bandung sebanyak responden, metode digunakan penelitian deskriptif verifikatif dengan alat uji path analysis, hasil mengungkapkan bahwa semakin berpengalamannya maka akan optimal memberikan judgment, menghasilkan berku",https://openalex.org/A5031020300,openalex+crossref
https://openalex.org/W4312264231,TEKNOLOGI KEUANGAN DALAM INVESTASI PASAR MODAL,2022,,Universitas Bina Bangsa,2774-6429;2774-6437,2,1,43-52,https://doi.org/10.46306/vls.v2i1.67,2,"40 The purpose of this research is to find out capital market investment opportunities in the era financial technology Indonesia. This uses quantitative methods and literature review where a collection data previous on global technology. techniques instruments study used surveys questionnaires by respondents. results revealed that Indonesia are quite large. In with large number internet users Indonesia, it opens up huge opportunity for people, especially younger generation invest benefit brighter future. Therefore, investment, interest who technologically literate can make business advanced developing markets",https://openalex.org/A5031020300,openalex+crossref
https://openalex.org/W4394009895,Auditor rotation impact on auditor independence and its implication on auditor performance,2024,,Journal of Eastern European and Central Asian Research,2328-8280;2328-8272,11,2,253-262,https://doi.org/10.15549/jeecar.v11i2.1632,2,"This study aims to determine how much auditor rotation affect independence and its implications for performance. The method used in this are descriptive verification methods with path analysis, data processed using the SPSS program. results of indicate Auditor Rotation Affect Independence Has Implications Performance, reason, if is carried out consistently, level high so that auditor's performance optimal.. higher independence, better People increasingly trusting use services a public accounting firm. backbone profession, many countries important implement such as Jordan, Libya other developing countries. tool measure performance, which begins instilling attitudes not controlled by parties, one through audit0r rotation, needed basis prevent special relationship between management result long assignments.",https://openalex.org/A5031020300,openalex+crossref
https://openalex.org/W2990014293,Accounting Application for Small Medium Enterprises,2019,,IOP Publishing,1757-8981;1757-899X,662,3,032056,https://doi.org/10.1088/1757-899x/662/3/032056,4,"Abstract This paper aims to show the benefits of accounting applications for small and medium business enterprises (SMEs), as a means shape entrepreneurs in managing financial data, easily safely because making data manually is way that carries high risk. The method used was description by reviewing research has been made before. results this study indicate use helps processing easily, it done automatically managed with real-time count. Unlike manual recording spends time only register calculate statements one one. result observed employees do management. Users are easy record, daily transactions. Whereas cafes record they would spend lot calculating their conclusion proves finances an reliable way.",https://openalex.org/A5031020300,openalex+crossref
https://openalex.org/W2990339351,Development of Entrepreneurial Characteristics and a Good Business System in Rural Communities Using Information Technology,2019,,IOP Publishing,1757-8981;1757-899X,662,3,032057,https://doi.org/10.1088/1757-899x/662/3/032057,4,"Abstract The purpose of this research is to implement and develop the characteristics entrepreneurship accounting systems that already exist in people living rural areas. This method used a descriptive method, which presents farmer’s income data by examining several existing variables. study indicating communities do not have good entrepreneurial system process. So, as result, stated traits must be instilled from an early age teach pegged become mere laborers. was done discussing entrepreneurship, its characteristics, suitable for farmers utilizing technology Implementing absolute step government through fine coaching program.",https://openalex.org/A5031020300,openalex+crossref
https://openalex.org/W3034804757,PENGARUH INDEPENDENSI AKUNTAN PUBLIK DAN AUDIT JUDGEMENT TERHADAP OPINI AKUNTAN PUBLIK,2016,,,,,,,,3,"29 Akuntan Publik di dalam melaksanakan pekerjaannya berdasarkan adanya permintaan dari masyarakat, fenomena yang terjadi masih ketidak percayaan masyarakat terkait opini akuntan publik bahwa pemberian tidak sesuai dengan kondisi perusahaan tersebut, salah satu penyebabnya adalah independensi. harus bersikap Independen ketika melakukan audit, baik independence in fact maupun appereance. Independence artinya mudah dipengaruhi atau netral, dimana sikap mental tersebut akan meningkatkan kepercayaan pemakai laporan keuangan telah diaudit karena auditor mempertimbangkan hasil audit dilakukannya materialitas, resiko dan going concern akhirnya dikeluarkan seperti publik.

Tujuan penelitian ini untuk mengetahui sebarapa besar pengaruh Independensi Audit Judgement terhadap Opini Kota Bandung. Metode digunakan Deskriptif Verifikatif populasi sebanyak Kantor secara random sampling, metode verifikatif dilakukan pengujian menggunakan path analisis.

Hasil menunjukkan sebesar 45,1% Pengaruh 26,6%.

Keywords : Independensi, Judgemnet,",https://openalex.org/A5031020300,openalex
https://openalex.org/W2756029049,REPUTASI KANTOR AKUNTAN PUBLIK TERHADAP RENTANG WAKTU PENYELESAIAN AUDIT,2014,,Universitas Komputer Indonesia,2527-7030;1411-9374,12,1,,https://doi.org/10.34010/miu.v12i1.39,2,"Informasi keuangan yang lambat dapat dijadikan sebagai sinyal buruk bagi investor salah satu dasar pengambilan keputusan, bagaimana dengan Kantor Akuntan Publik besar telah memiliki nama dan reputasi baik, dimana saat ini terdapat penilaian skeptis dari publik bahwa KAP belum tentu menjamin laporan diaudit tepat waktu, oleh karena itu penulis dalam penelitian merumuskan permasalahan seberapa pengaruh (KAP) terhadap rentang waktu penyelesaian audit pada di wilayah Bandung, metode digunakan deskriptif verifikatif, adapun hasil adalah Re-putasi berpengaruh Kan-tor Wilayah Bandung sebesar 4,552, semakin baik atau membuat pun akan menjadi lebih optimal. Hal didukung jurnal Cameron (2005) melakukan menunjukan Reputasi sesuai jadwal. tergolong misalnya ukuran kap dianggap melaksanakan secara efisien tingkat fleksibilitas jadwal tinggi untuk menyelesaikan waktunya",https://openalex.org/A5031020300,openalex+crossref
https://openalex.org/W2782810629,PENGARUH KOMPETENSI DAN INDEPENDENSI TERHADAP KUALITAS HASIL PEMERIKSAAN PAJAK (Survei Pada 3 Kantor Pelayanan Pajak di Wilayah Kota Bandung),2017,,Universitas Komputer Indonesia,2655-5484;2086-0447,9,2,26-36,https://doi.org/10.34010/jra.v9i2.538,2,"3 57 Kompetensi dan Independensi merupakan beberapa faktor yang menentukan kualitas hasil pemeriksaan pajak. Tetapi pada kenyatannya masih adanya pegawai pajak tidak professional karena kurangnya kemampuan integritas menyebabkan rendah. Tujuan penelitian ini untuk mengetahui pengaruh terhadap Kualitas Hasil Pemeriksaan Pajak di Kantor Pelayanan Wilayah Kota Bandung.&#x0D; Metode digunakan dalam adalah deskriptif verifikatif dengan pendekatan kuantitatif. Populasi peneltian pemeriksa Bandung. Sumber data primer teknik pengumpulan dilakukan metode survei menggunakan kuesioner.&#x0D; analisis Structural Equation Modelling (SEM) melalui Partial Least Square (PLS) software SmartPLS 2.0. dari menunjukkan bahwa berpengaruh signifikan kontribusi sebesar 49,6%. 19,8%.&#x0D;",https://openalex.org/A5031020300,openalex+crossref
https://openalex.org/W2917906728,The Integrity of Public Accountant has Implications for Detecting Fraud in Conducting an Audit,2018,,Atlantis Press,,,,,https://doi.org/10.2991/icobest-18.2018.2,2,"10 30 This study has a purpose to find out how much the integrity of public accountant implications for detecting fraud in conducting an audit.It used Structural Equation Modeling as research method with Public Accountants from Accounting Firms Bandung City respondents.The accountants audit is 55.6%.Integrity absolutely required by audit, because honest and firm can detect besides that will not want be compromised do fraudulently.Integrity only needed accounting firm, but all various fields, especially government scope.",https://openalex.org/A5031020300,openalex+crossref
https://openalex.org/W4376652363,"PERSPEKTIF PERTUMBUHAN LABA DITINJAU DARI SUKU BUNGA KREDIT, KUALITAS AKTIVA PRODUKTIF DAN RASIO KREDIT BERMASALAH",2022,,,,,,,https://doi.org/10.34010/jika.v11i2.6558,2,"4 32 2013 2020 Penelitian ini bertujuan untuk melihat seberapa besar Suku Bunga Kredit, Kualitas Aktiva Produktif (KAP) dan Rasio Kredit Bermasalah (NPL) mempengaruhi Pertumbuhan Laba dengan cara parsial ataupun simultan di bank-bank BUMN Indonesia yang tercatat pada Bursa Efek Indonesia. Metode penelitian digunakan dalam adalah deskriptif verifikatif analisis regresi linear berganda menggunakan software SPSS v.25 ini. Pengambilan sampel dilakukan melalui pooled data time series cross section yaitu mengambil berbentuk informasi keuangan dari bank jangka waktu hingga jumlah populasi sebesar Bank BUMN, sehingga dihasilkan data. Hasil menunjukkan bahwa secara (SBK), Aset memiliki pengaruh signifikan terhadap pertumbuhan laba. Serta",https://openalex.org/A5031020300,openalex+crossref
https://openalex.org/W3025859545,Audit Opinion: Implication from Audit Evidence Evaluation in Using Professional Proficiency with Cautiousness and Accuracy,2020,,,,,,,https://doi.org/10.16408/faba.v2i1.29,1,"17 25 Objective :.The purpose of the study is use professional proficiency with cautiousness and accuracy has effects on audit evidence evaluation that implications for opinion Methodology : The research method used descriptive verification help from Structural Equation Modeling Partial Least Square, in this there are only public accountant office partners Bandung Results: Audit which uses ability to be cautious accurate opinion. Implication not needed evaluate evidence, but also guarantee he quality results",https://openalex.org/A5031020300,openalex+crossref
https://openalex.org/W3209862478,MENENTUKAN TINGKAT PROFITABILITAS DARI ASPEK LIKUIDITAS DAN SOLVABILITAS,2021,,Universitas Komputer Indonesia,2655-5484;2086-0447,13,2,111-122,https://doi.org/10.34010/jra.v13i2.4633,1,"5 6 25 The increase in short-term debt and loans ""the greenback"" form to telecommunications companies resulted reduced profits for a company. purpose of this study is determine profitability level from liquidity solvency aspects on sub-sector service listed the Indonesia Stock Exchange period 2015-2019. method used research descriptive verification methods, with object, namely Telecommunication Sub-Sector Service Companies Exchange. population consisted annual financial reports last years. data were analyzed using multiple linear regression models SPSS version software. results showed that influenced by aspect had positive effect, while which was negative effect. This influence shows different direction expectations, meaning are good at managing long-term will company profit get.&#x0D; Keywords: Liquidity, Solvency, Profitability",https://openalex.org/A5031020300,openalex+crossref
https://openalex.org/W4388417243,Company Size Asset Structure and Share Ownership Affect Capital Structure in the Property Sector Listed on the Indonesia Stock Exchange for the Period 2017-2021,2023,,Universitas Komputer Indonesia,2338-929X;2086-0455,13,1,69-76,https://doi.org/10.34010/jurisma.v13i1.8578,1,"6 30 This study aims to determine the effect of company size, asset structure and share ownership on capital in property sector listed IDX for 2017–2021 period. The method used is a quantitative approach analysis as well descriptive verification methods with sample used, namely 2017-2021 financial reports companies, total samples. results showed that t-test firm size had significant negative structure, no positive structure. F test show influence If three variables experience an increase or decrease, it will have impact Capital Structure which similar decrease variables.&#x0D; Keywords: Company Size; Assets Structure; Share Ownership; Property Sector",https://openalex.org/A5031020300,openalex+crossref
https://openalex.org/W2554636061,PERANCANGAN SISTEM INFORMASI AKUNTANSI UTANG LEASE PADA PT INTER OCEANINDO LOGISTIKTAMA CABANG BANDUNG DENGAN MENGGUNAKAN SOFTWARE MICROSOFT VISUAL BASIC 6.0,2009,,,,,,,,0,"PT Inter Oceanindo Logistiktama adalah salah satu perusahaan jasa 

yang bergerak dalam bidang pengiriman barang ke luar negeri melalui 

kapal laut. Dalam pencatatan transaksi utang lease masih belum sesuai dengan 

standar akuntansi keuangan di Indonesia. Sistem yang diusulkan oleh penulis 

ini dirancang Tugas Akhir berjudul A�Â¢A�Â�A�Â�Perancangan 

Informasi Akuntansi Utang Lease Pada Logistikta 

Dengan Menggunakan Microsoft Visual Basic 6.0A�Â¢A�Â�A�Â�. 

Desain Penelitian gunakan deskriptifanilitis, 

sumber data primer, metode penelitian digunakan 

yaitu deskriptif, dan teknik pengumpulan yaitu studi lapangan berupa 

wawancara pengamatan, serta pustaka struktur pengembangan 

sistem iterasi. 

Dalam perancangan sistem informasi ini 

menggunakan Diagram Arus Data, Bagan Alir Dokumen, Entity 

Relationship akan menghasilkan laporan 

neraca arus kas. Informasi untuk 

bagian supaya pelaporan 

dapat dilakukan cepat akurat standar 

keuangan",https://openalex.org/A5031020300,openalex
https://openalex.org/W2746100429,Akuntansi Keuangan Edisi 1,2011,,,,,,,,0,,https://openalex.org/A5031020300,openalex
https://openalex.org/W2887232601,Peranan Audit Opersional Dalam Menunjang Efektivitas Fungsi Manajemen Personalia studi kasus pada PT PLN persero distribusi jawa barat dan,2010,,,,,,,,0,"Audit operasional merupakan pengkajian atas setiap bagian dari prosedur dan metode yang diterapkan suatu organisasi dengan tujuan untuk mengevaluasi efisiensi efektivitas. Di dalam perusahaan terdapat berbagai jenis manajemen, diantaranya manajemen personalia. Manajemen personalia adalah berkaitan pengelolaan orang di tempat kerja. dapat dilakukan guna fungsi, salah satunya fungsi dimulai pengadaan SDM, pengembangan pemberian kompensasi, integrasi, pemeliharaan sampai pemberhentian SDM. Penelitian ini pada PT PLN (Persero) Distribusi Jawa Barat Banten, yaitu satu BUMN bergerak bidang jasa kelistrikan. Tujuan penelitian mengetahui peranan audit menunjang efektivitas Banten. Metode digunakan deskriptif pendekatan kuantitatif. Pengujian statistik perhitungan koefisien korelasi Rank Spearman, determinasi, uji hipotesis juga menggunakan aplikasi SPSS 12.0 for windows. Berdasarkan hasil penelitian, diketahui bahwa berperan Hal terlihat diperoleh angka Spearman menunjukkan hubungan kuat positif, nilai 0,734 serta H0 ada daerah penolakan berarti H1 diterima atau mempunyai signifikan positif terhadap",https://openalex.org/A5031020300,openalex
https://openalex.org/W2963476610,PELAKSANAAN STANDAR PELAYANAN MINIMUM DALAM MENINGKATKAN KEPATUHAN FORMAL WAJIB PAJAK (Survey WP OP pada KPP PRATAMA MAJALAYA),2017,,Universitas Komputer Indonesia,2655-5484;2086-0447,4,1,,https://doi.org/10.34010/jra.v4i1.505,0,"Standar pelayanan minimum adalah spesifikasi secara teknis atau patokansecara minimal yang dapat digunakan sebagai acuan/pedoman bagi penyelenggaraanpelayanan dan sumber daya manusia, sarana prasarana. Sedangkan kepatuhanformal suatu keadaan dimana wajib pajak memenuhi kewajiban formalsesuai dengan perundang-undangan berlaku. Tujuan penelitian ini untukmengetahui seberapa besar pengaruh penerapan standar minimumterhadap tingkat kepatuhan formal pada KPP Pratama Majalaya. Metode yangdigunakan dalam deskriptif verifikatif. Untukmengetahui Pengaruh terhadap formal.digunakan pengujian statistik menggunakan aplikasi SPSS 15.0 for Windows. Hasilpenelitian menunjukkan bahwa PratamaMajalaya Cukup baik, cukup baik serta pelayananminimum berpengaruh Hal terlihat dariperhitungan diperoleh angka koefisien korelasi pearson yangmenunjukkan hubungan kuat positif yaitu nilai korelasi0,634 diketahui H0 ada daerah penolakan berarti Ha diterima Standarpelayanan mempunyai signifikan Kepatuhan formal.",https://openalex.org/A5031020300,openalex+crossref
https://openalex.org/W2974537014,PENGALAMAN AUDIT DAPAT MEMPENGARUHI SKEPTISME ROFESIONAL AUDITOR DALAM MENGEVALUASI BUKTI AUDIT,2018,,,,,,,https://doi.org/10.32722/acc.v5i1.1653,0,"10 32 ABSTRAK Bukti audit dibutuhkan oleh auditor untuk memperkuat pernyataan yang diberikannya, pada saat mengevaluasibukti, harus memiliki sikap skeptis, skeptis setiap berbeda-beda, salah satu yangmempengaruhinya adalah pengalaman dari seorang auditor, karena kurangnya dalammelakukan beberapa di Kantor Akuntan Publik Wilayah Bandung tidak hati-hati ketikamelakukan evaluasi atas bukti audit, satunya penyebabnya masih lemahnya skeptisme. Adapun tujuan penelitian ini mengetahui terhadap skeptisme profesionalauditor berdampak dalam mengevaluasi memecahkan masalah tersebut digunakan metodepenelitian deskriptif verifikatif, sedangkan untuk  pengujian hipotesis menggunakan Structural Equation Modelingsebagai alat bantu pengambilan keputusan. Data Auditor berada diWilayah melalui pengisian kuesioner, hasilnya semakin sering melakukan semakinbanyak maka akan meningkatkan auditsecara kompeten dan cukup.",https://openalex.org/A5031020300,openalex+crossref
https://openalex.org/W2155913568,The 2010 explosive eruption of Java's Merapi volcano—A ‘100-year’ event,2012,,Elsevier BV,0377-0273,241-242,,121-135,https://doi.org/10.1016/j.jvolgeores.2012.06.018,453,,https://openalex.org/A5051074236,openalex+crossref
https://openalex.org/W2256165248,Global Volcanic Hazards and Risk,2015,,Cambridge University Press,,,,,https://doi.org/10.1017/cbo9781316276273,225,"Originally prepared for the United Nations Office Disaster Risk Reduction, this is first comprehensive assessment of global volcanic hazards and risk, presenting state art in our understanding activity. It examines management capabilities, considers preparedness scientific community government agencies to manage risk. Particular attention paid ash, most frequent wide-ranging hazard. Of interest officials, private sector, students researchers, book a key resource disaster risk reduction those interested volcanology natural hazards. A non-technical summary included policy makers. Regional hazard profiles, with invaluable information on at local, national scale, are provided online. This title available as an Open Access eBook via Cambridge Books Online.",https://openalex.org/A5051074236,openalex+crossref
https://openalex.org/W2114993729,"10,000Years of explosive eruptions of Merapi Volcano, Central Java: archaeological and modern implications",2000,,Elsevier BV,0377-0273,100,1-4,9-50,https://doi.org/10.1016/s0377-0273(00)00132-3,204,,https://openalex.org/A5051074236,openalex+crossref
https://openalex.org/W2062415893,"Petrological insights into the storage conditions, and magmatic processes that yielded the centennial 2010 Merapi explosive eruption",2013,,Elsevier BV,0377-0273,261,,209-235,https://doi.org/10.1016/j.jvolgeores.2012.12.025,151,,https://openalex.org/A5051074236,openalex+crossref
https://openalex.org/W2590857059,Character of community response to volcanic crises at Sinabung and Kelud volcanoes,2017,,Elsevier BV,0377-0273,382,,298-310,https://doi.org/10.1016/j.jvolgeores.2017.01.022,96,"Volcano disaster mitigation is a priority in Indonesia's national development plan due to the large number of active volcanoes, high frequency eruptions and dense population within volcanic hazards zones. As consequence these factors many decades experience risk, Indonesia demonstrates that effective community response critical avoid disasters. Understanding hazards, risks early-warning systems are main building an response. The level understanding proportional community's independence taking appropriate actions reflected preparedness. Further, gained from responses Sinabung Kelud as well other Indonesian volcanoes shows local leader plays important role mobilizing community. Such utilizes knowledge culture (local wisdom) character encourage members participate empower themselves. Sharing information formulation by government also results shared commitment increase participation empowerment. uses four volcano alert levels activate plans. In order increasing criticality, are: Normal, Advisory (Waspada), Watch (Siaga) Warning (Awas). Implementation policies, strategies tied each level. addition, mandatory certain stakeholders required at levels. These effectiveness both A comparison crisis communities carried out here better understand problems, learn lessons improve process policies. Local culture, start time involvement (in normal versus time), degree involvement, roles leaders, perception political intervention all influence eruption. We stress ""community character,"" which includes cultural, social parameters essential for management. illustrate key synergy can result close coordination collaboration between",https://openalex.org/A5051074236,openalex+crossref
https://openalex.org/W2951885494,"The 2017–19 activity at Mount Agung in Bali (Indonesia): Intense unrest, monitoring, crisis response, evacuation, and eruption",2019,,Springer Science and Business Media LLC,2045-2322,9,1,,https://doi.org/10.1038/s41598-019-45295-9,83,"21 25 29 53 Abstract After years of quiescence, Mount Agung awoke in August 2017, with intense seismicity, measurable ground deformation, and thermal anomalies the summit crater. Although seismic unrest peaked late September early October, volcano did not start erupting until November. The most explosive eruptions accompanying rapid lava effusion occurred between Smaller infrequent explosions extrusions continue through present (June 2019). delay eruption caused considerable challenges to emergency responders, local national governmental agencies, population Bali near volcano, including over 140,000 evacuees. This paper provides an overview volcanic activity at from viewpoint observatory other scientists responding crisis. We discuss as well key data streams used track it. provide evidence that magma intruded into mid-crust again year, prior intrusion inferred dike Batur Caldera initiated earthquake swarm September. summarize efforts forecast behavior quantify exclusion zones for evacuations, work responders government agencies make decisions during a complex tense",https://openalex.org/A5051074236,openalex+crossref
https://openalex.org/W2792388090,"Construction of probabilistic event trees for eruption forecasting at Sinabung volcano, Indonesia 2013–14",2018,,Elsevier BV,0377-0273,382,,233-252,https://doi.org/10.1016/j.jvolgeores.2018.02.003,43,"2014 Eruptions of Sinabung volcano, Indonesia have been ongoing since 2013. Since that time, the character eruptions has changed, from phreatic to phreatomagmatic magmatic explosive eruptions, and production a lava dome collapsed subsequent thick flow slowly ceased be active, later, new dome. As eruption progressed, event trees were constructed forecast eruptive behavior six times, with windows ranged 2. weeks 1. year: November 7-10, December 12-14, 27, 2013; January 9-10, May 13, October 7, 2014. These successful in helping frame scenarios, collate current monitoring information, document outstanding questions unknowns. The highest probability forecasts closely matched outcomes size (including extrusion first dome), pyroclastic density currents, runout distances. Events assigned low probabilities also occurred, including total collapse small blast February",https://openalex.org/A5051074236,openalex+crossref
https://openalex.org/W4318828673,"Geological History, Chronology and Magmatic Evolution of Merapi",2023,,Springer International Publishing,2195-3589;2195-7029,,,137-193,https://doi.org/10.1007/978-3-031-15040-1_6,19,,https://openalex.org/A5051074236,openalex+crossref
https://openalex.org/W2119642203,"Textural and mineral chemistry constraints on evolution of Merapi Volcano, Indonesia",2013,,Elsevier BV,0377-0273,261,,20-37,https://doi.org/10.1016/j.jvolgeores.2013.01.006,36,,https://openalex.org/A5051074236,openalex+crossref
https://openalex.org/W1996404027,The pre-eruption conditions for explosive eruptions at Merapi volcano as revealed by crystal texture and mineralogy,2013,,Elsevier BV,0377-0273,261,,69-86,https://doi.org/10.1016/j.jvolgeores.2012.12.028,23,,https://openalex.org/A5051074236,openalex+crossref
https://openalex.org/W2618386786,Integrating Social and Physical Perspectives of Mitigation Policy and Practice in Indonesia,2017,,Springer International Publishing,2364-3277;2364-3285,,,307-320,https://doi.org/10.1007/11157_2016_36,20,"Earthquakes, tsunami, landslide and volcanic eruptions occur frequently in Indonesia. The frequency of events combined with high population widely varied culture, differing levels education knowledge natural hazards, as well income, combine to give the country a risk for disaster. Communication hazard zones is affected by number factors such as: terminology perceptions hazards public, scientists, disaster managers; how scientists emergency managers communicate information; effectively media transfers information public. also complicated social wide variety local languages. In Indonesia, mitigation efforts at national level are coordinated National Disaster Management Agency; whereas, provincial regional agencies responsible managing within their domains most cases authorities specific actions, evacuations. Transferring an important process mitigation. order obtain efficient communication trusting relationships between communities required. An understanding languages people's character facilitates contributes trust. addition, used can contribute significantly improving communication. Hazard aims improve capacity through enhancing strengthening institutions. zones, effective requires participation community empowerment activities before, during after disasters. A lesson learned from numerous Indonesia that each volcano has different character, based not only physical characteristics but on geographic, cultural features. These features result responses people crises they influence way government deal evacuation repatriation.",https://openalex.org/A5051074236,openalex+crossref
https://openalex.org/W2549507143,Archaeological implications of a widespread 13th Century tephra marker across the central Indonesian Archipelago,2016,,Elsevier BV,0277-3791,155,,86-99,https://doi.org/10.1016/j.quascirev.2016.11.020,19,,https://openalex.org/A5051074236,openalex+crossref
https://openalex.org/W2259481134,"The importance of communication in hazard zone areas: case study during and after 2010 Merapi eruption, Indonesia",2015,,Cambridge University Press,,,,267-272,https://doi.org/10.1017/cbo9781316276273.012,3,"66 200 386 1872 2010 Merapi is one of the most active volcanoes in Indonesia (2,948 m summit elevation). Eruptions during twentieth and twenty-first centuries resulted in: 1,369 casualties (1930-1931), (1994) (Thouret et al., 2000), (2010). The eruption had impacts that were similar to unusually large eruption, which widespread approximately (Hartmann, 1934). These are considered be a number given relatively sparse population late nineteenth century by comparison with density today.",https://openalex.org/A5051074236,openalex+crossref
https://openalex.org/W57372140,"Stratigraphy and geochemistry of Merapi Volcano, Central Java, Indonesia: Implication for assessment of volcanic hazards",1999,,,,,,,,14,,https://openalex.org/A5051074236,openalex
https://openalex.org/W2593653606,"Determination of long-term volcanic activity in Bali, Sunda arc, and the ages of the somma of Batur caldera system and Agung volcano",2013,,,,,,,https://doi.org/10.14863/geosocabst.2013.0_443,0,,https://openalex.org/A5051074236,openalex+crossref
https://openalex.org/W2613517921,Empowerment of community in response to disaster: Case study of Mt. Kelud and Mt. Sinabung,2016,,,,,,,,0,,https://openalex.org/A5051074236,openalex
