work_id,title,doi,year,venue_id,type,abstract
https://openalex.org/W2752457561,PENGUKURAN TINGKAT KEMATANGAN KESELARASAN STRATEGI TI DAN BISNIS (STUDI KASUS UNIVERSITAS XYZ),https://doi.org/10.34010/komputa.v4i1.2405,2019,,,"12 Universitas XYZ mengedepankan Teknologi Informasi sebagai dasar operasinya. Dengan kinerja TI yang baik diharapkan dapat meningkatkan universitas sehingga sasaran dan tujuan perusahaan tercapai. Akan tetapi sampai saat ini penerapannya belum sepenuhnya mendukung proses bisnis ada, memberikan kontribusi maksimal terhadap bisnis. pihak manajemen (rektorat) juga ingin mengetahui memastikan apakah inisiatif-inisiatif sudah, sedang atau akan dilaksanakan sudah sesuai dengan strategi organisasi. seharusnya menerapkan tidak hanya pendukung kegiatan menerapkannya bagian dari Pada Penelitian ini, dinilai kesesuaian stretegi di menggunakan SAMM (Strategic Alignment Maturity Model) diperkenalkan oleh Luftman, model dibuat berdasarkan pengembangan komponen pada SAM Henderson Venkatraman hasil penelitian Luftman mengidentifikasikan faktor-faktor menjadi pemicu (enabler) penghambat (inhibitor) keselarasan antara TI."
https://openalex.org/W2989863068,Development of the 3-Dimensional Map in the Bandung Regency Government Complex,https://doi.org/10.1088/1757-899x/662/2/022113,2019,,,"4 Abstract The purpose of this research is the development 3-D Maps in Government Complex Bandung Regency to facilitate people find location official offices related administrative needs. method used was qualitative and quantitative methods there are several stages carried out study consisting stages. first stage data collection analysis, software development, system testing last drawing conclusions. application built models agency office environment 3D. also has closest route search feature using Dijkstra algorithm. results that provides information relating office. Based on user acceptance tests conducted residents, more than 70% population agree 3D map makes it easy for residents a building determine distance location. With Map, no longer need worry if they get lost complex area can quickly an service"
https://openalex.org/W3179947114,"Land Suitability Evaluation by Integrating Multi-criteria Decision-Making (MCDM), Geographic Information System (GIS) Method, and Augmented Reality-GIS",https://doi.org/10.1007/978-981-16-2765-1_26,2021,,,
https://openalex.org/W3148333766,6-month neurological and psychiatric outcomes in 236 379 survivors of COVID-19: a retrospective cohort study using electronic health records,https://doi.org/10.1016/s2215-0366(21)00084-5,2021,,,
https://openalex.org/W2072170505,Functional role of the supplementary and pre-supplementary motor areas,https://doi.org/10.1038/nrn2478,2008,,,
https://openalex.org/W2054768221,Changing concepts of working memory,https://doi.org/10.1038/nn.3655,2014,,,
https://openalex.org/W2013142139,Dynamic Shifts of Limited Working Memory Resources in Human Vision,https://doi.org/10.1126/science.1158023,2008,,,"Our ability to remember what we have seen is very limited. Most current views characterize this limit as a fixed number of items—only four objects—that can be held in visual working memory. We show that memory capacity not by the objects, but rather limited resource shared out dynamically between all items scene. This shifted flexibly with allocation biased selective attention and toward targets upcoming eye movements. The proportion resources allocated each item determines precision which it remembered, relation governed simple power law, allowing quantitative estimates distribution"
https://openalex.org/W2125728075,The precision of visual working memory is set by allocation of a shared resource,https://doi.org/10.1167/9.10.7,2009,,,"The mechanisms underlying visual working memory have recently become controversial. One account proposes a small number of ""slots,"" each capable storing single object with fixed precision. A contrary view holds that is shared resource, no upper limit on the items stored; instead, more are held in memory, less precisely can be recalled. Recent findings from color report task been taken as crucial new evidence favor slot model. However, while this has previously thought simple test for color, here we show performance also critically depends location. When errors considered both and location, fact well explained by resource These results demonstrate consists common distributed dynamically across scene, need to invoke an objects represented."
https://openalex.org/W3202014360,"Incidence, co-occurrence, and evolution of long-COVID features: A 6-month retrospective cohort study of 273,618 survivors of COVID-19",https://doi.org/10.1371/journal.pmed.1003773,2021,,,"3 6 9 81 2019 Background Long-COVID refers to a variety of symptoms affecting different organs reported by people following Coronavirus Disease (COVID-19) infection. To date, there have been no robust estimates the incidence and co-occurrence long-COVID features, their relationship age, sex, or severity infection, extent which they are specific COVID-19. The aim this study is address these issues. Methods findings We conducted retrospective cohort based on linked electronic health records (EHRs) data from million patients including 273,618 COVID-19 survivors. within months in after diagnosis were calculated for core features (breathing difficulties/breathlessness, fatigue/malaise, chest/throat pain, headache, abdominal symptoms, myalgia, other cognitive anxiety/depression). Their network was also analyzed. Comparison with propensity score–matched diagnosed influenza during same time period achieved using Kaplan–Meier analysis Cox proportional hazard model. atopic dermatitis used as negative control. Among survivors (mean [SD] age: 46.3 [19.8], 55.6% female), 57.00% had one more feature recorded whole 6-month (i.e., acute phase), 36.55% between months. each was: abnormal breathing (18.71% 1- 180-day period; 7.94% 90- to180-day period), fatigue/malaise (12.82%; 5.87%), pain (12.60%; 5.71%), headache (8.67%; 4.63%), (11.60%; 7.19%), (15.58%; 8.29%), myalgia (3.24%; 1.54%), (7.88%; 3.95%), anxiety/depression (22.82%; 15.49%). All frequently than (with an overall excess 16.60% ratios 1.44 2.04, all p &lt; 0.001), co-occurred commonly, formed interconnected network. Significant differences associated illness severity. Besides limitations inherent EHR data, include that (i) do not generalize who but diagnosed, nor seek receive medical attention when experiencing long-COVID; (ii) say nothing about persistence clinical features; (iii) difference cohorts might be affected seeking receiving symptoms. Conclusions occurred showed some specificity COVID-19, though observed influenza. Different profiles demographics"
https://openalex.org/W1509657154,Maintaining internal representations: the role of the human superior parietal lobe,https://doi.org/10.1038/2245,1998,,,
https://openalex.org/W2021077321,Symmetries in human brain language pathways correlate with verbal recall,https://doi.org/10.1073/pnas.0702116104,2007,,,"Lateralization of language to the left hemisphere is considered a key aspect human brain organization. We used diffusion tensor MRI perform in vivo virtual dissection pathways assess relationship between asymmetry and cognitive performance normal population. Our findings suggest interhemispheric differences direct connections Broca's Wernicke's territories, with extreme leftward lateralization more than half subjects bilateral symmetrical distribution only 17.5% subjects. Importantly, individuals symmetric patterns are better overall at remembering words using semantic association. Moreover, preliminary analysis suggests females likely have pattern connections. These that degree perisylvian heterogeneous population and, paradoxically, representation, not lateralization, might ultimately be advantageous for specific functions."
https://openalex.org/W2809808727,Neuroscience of apathy and anhedonia: a transdiagnostic approach,https://doi.org/10.1038/s41583-018-0029-9,2018,,,
https://openalex.org/W1994626021,Non-spatially lateralized mechanisms in hemispatial neglect,https://doi.org/10.1038/nrn1005,2003,,,
https://openalex.org/W2019754845,Space and the parietal cortex,https://doi.org/10.1016/j.tics.2006.10.011,2006,,,"Current views of the parietal cortex have difficulty accommodating human inferior lobe (IPL) within a simple dorsal versus ventral stream dichotomy. In humans, lesions right IPL often lead to syndromes such as hemispatial neglect that are seemingly in accord with proposal this region has crucial role spatial processing. However, recent imaging and lesion studies revealed regions non-spatial functions, sustaining attention, detecting salient events embedded sequence controlling attention over time. Here, we review these findings show processes visual guidance action only part repertoire functions. Although sub-regions superior intraparietal sulcus contribute vision-for-action more distinctly attributes neither conventionally 'dorsal' nor 'ventral' nature."
https://openalex.org/W2035742059,The role of the pre-supplementary motor area in the control of action,https://doi.org/10.1016/j.neuroimage.2007.03.034,2007,,,
https://openalex.org/W2590825925,Neurocomputational mechanisms underlying subjective valuation of effort costs,https://doi.org/10.1371/journal.pbio.1002598,2017,,,"In everyday life, we have to decide whether it is worth exerting effort obtain rewards. Effort can be experienced in different domains, with some tasks requiring significant cognitive demand and others being more physically effortful. The motivation exert for reward highly subjective varies considerably across the domains of behaviour. However, very little known about computational or neural basis how costs are subjectively weighed against Is there a common, domain-general system brain areas that evaluates all benefits? Here, used modelling functional magnetic resonance imaging (fMRI) examine mechanisms underlying value processing both physical domains. Participants were trained on two novel parametrically varied either effort. During fMRI, participants indicated their preferences between fixed low-effort/low-reward option variable higher-effort/higher-reward offer each domain. Critically, devaluation by was subserved common network areas, including dorsomedial dorsolateral prefrontal cortex, intraparietal sulcus, anterior insula. Activity within these also covaried negatively positively effort, suggesting an integration parameters areas. Additionally, amygdala appeared play unique, domain-specific role rewards associated These results first reveal neurocomputational cost-benefit valuation provide insight into multidimensional nature motivation."
https://openalex.org/W1993449705,Abnormal temporal dynamics of visual attention in spatial neglect patients,https://doi.org/10.1038/385154a0,1997,,,
https://openalex.org/W2157875844,The functional role of the inferior parietal lobe in the dorsal and ventral stream dichotomy,https://doi.org/10.1016/j.neuropsychologia.2008.11.033,2008,,,"Current models of the visual pathways have difficulty incorporating human inferior parietal lobe (IPL) into dorsal or ventral streams. Some recent proposals attempted to integrate aspects IPL function that were not hitherto dealt with well, such as differences between left and right hemisphere role in responding salient environmental events. However, we argue these also fail capture adequately some important findings regarding functions IPL. Here critically appraise existing functional architecture system, special emphasis on this region, particularly hemisphere. We review evidence shows plays an two different, but broadly complementary, attention: maintaining attentive control current task goals well new information alerting stimuli environment. In our view, from imaging, electrophysiological lesion studies are all consistent view region is part a system allows flexible reconfiguration behaviour alternative modes operation. Damage leads deficits both attention events, impairments contribute hemineglect, classical syndrome follows lesions region."
https://openalex.org/W1883157101,Reward Pays the Cost of Noise Reduction in Motor and Cognitive Control,https://doi.org/10.1016/j.cub.2015.05.038,2015,,,
https://openalex.org/W2153353690,The hippocampus is required for short‐term topographical memory in humans,https://doi.org/10.1002/hipo.20240,2006,,,"2006 Abstract The hippocampus plays a crucial role within the neural systems for long‐term memory, but little if any in short‐term retention of some types stimuli. Nonetheless, may be specialized allocentric topographical processing, which impacts on memory or even perception. To investigate this we developed performance‐matched tests perception (match‐to‐sample) and (2 s delayed‐match‐to‐sample) topography nonspatial aspects visual scenes. Four patients with focal hippocampal damage one more extensive damage, including right parahippocampal gyrus, were tested. All five showed impaired spared processing both Topographical was profoundly patient mildly two cases, clearly preserved other cases (including dense amnesia). Our results suggest that supports is indispensable when appropriately tested after very short delays, while presence sample scene can allow successful without it, possibly via less flexible representation. © Wiley‐Liss, Inc."
https://openalex.org/W2726746745,The anatomy of apathy: A neurocognitive framework for amotivated behaviour,https://doi.org/10.1016/j.neuropsychologia.2017.07.003,2017,,,
https://openalex.org/W2045117329,Human brain lesion-deficit inference remapped,https://doi.org/10.1093/brain/awu164,2014,,,"Our knowledge of the anatomical organization human brain in health and disease draws heavily on study patients with focal lesions. Historically first method mapping function, it is still potentially most powerful, establishing necessity any putative neural substrate for a given function or deficit. Great inferential power, however, carries crucial vulnerability: without stronger alternatives consistent error cannot be easily detected. A hitherto unexamined source such structure high-dimensional distribution patterns damage, especially ischaemic injury-the commonest aetiology lesion-deficit studies-where anatomy naturally shaped by architecture vascular tree. This so complex that analysis lesion data sets conventional size illuminate its structure, leaving us dark about presence absence error. To examine this question we assembled largest known set lesions (n = 581), derived from unselected acute injury (mean age 62.3 years, standard deviation 17.8, male:female ratio 0.547), visualized diffusion-weighted magnetic resonance imaging, processed validated automated segmentation routines. High-dimensional revealed hidden bias within multivariate damage will consistently distort maps, displacing inferred critical regions their true locations, manner opaque to replication. Quantifying mislocalization demonstrates past relationships estimated methodology are likely significantly displaced, magnitude dependent unknown underlying relationship itself. Past studies therefore retrospectively corrected, except new would render them redundant. Positively, show novel machine learning techniques employing inference can nonetheless accurately converge locus. We conclude current inferences deficits based must re-evaluated adequately captures data."
https://openalex.org/W2158585053,"Temporal dynamics of encoding, storage, and reallocation of visual working memory",https://doi.org/10.1167/11.10.6,2011,,,"The process of encoding a visual scene into working memory has previously been studied using binary measures recall. Here, we examine the temporal evolution resolution, based on observers' ability to reproduce orientations objects presented in brief, masked displays. Recall precision was accurately described by interaction two independent constraints: an limit that determines maximum rate at which information can be transferred and separate storage fidelity with maintained. variability decreased incrementally time, consistent parallel from multiple accumulates simultaneously memory. No evidence observed for number items stored. Cuing one display item brief flash led rapid development recall advantage item. This short-lived if cue simply salient event but maintained it indicated object particular relevance task. These cuing effects were even had already encoded memory, indicating limited resources rapidly reallocated prioritize or goal-relevant information."
https://openalex.org/W2108029486,Neural response to emotional faces with and without awareness: event-related fMRI in a parietal patient with visual extinction and spatial neglect,https://doi.org/10.1016/s0028-3932(02)00045-3,2002,,,
https://openalex.org/W2082888856,Volition and Conflict in Human Medial Frontal Cortex,https://doi.org/10.1016/j.cub.2005.01.006,2005,,,
https://openalex.org/W2122347243,Impaired spatial working memory across saccades contributes to abnormal search in parietal neglect,https://doi.org/10.1093/brain/124.5.941,2001,,,"Visual neglect of left space following right parietal damage in humans involves a lateral bias attention, apparent many search tasks. We hypothesized that may also involve failure to remember which locations have already been examined during visual search: an impairment retaining searched across saccades. Using new paradigm, we monitored gaze search, while simultaneously probing whether observers judged they had found target, or instead were re-fixating previously target. A patient with focal infarction repeatedly re-fixated locations. Critically, he often failed these searched, treating old targets as discoveries at abnormal rate. In comparison, healthy age-matched control subjects rarely targets, and mistook even more rarely. The frequency such mistakes the patient, for different conditions, correlated severity his neglect. Control experiments indicated no perceptual localization deficit non-search These results suggest saccades neglect, addition spatial bias. Moreover, former exacerbates latter, patients do not realize rightward favoured by their previous fixations and, this reason, saccade back them repeatedly. combination two deficits (a plus searched) thus explain pathological pattern characterizes neglect: why stimuli on are re-examined recursively, if being first time, hence continue be ignored unlimited viewing time. proposals accord recent electrophysiological functional imaging data, demonstrating posterior involvement retention target"
https://openalex.org/W2150929636,Human Medial Frontal Cortex Mediates Unconscious Inhibition of Voluntary Action,https://doi.org/10.1016/j.neuron.2007.05.016,2007,,,
https://openalex.org/W3007799486,Epilepsy in older people,https://doi.org/10.1016/s0140-6736(19)33064-8,2020,,,
https://openalex.org/W3008764621,PENERAPAN IMPROVED APRIORI PADA APLIKASI DATA MINING DI PERUSAHAAN KALVIN SOCKS PRODUCTION,https://doi.org/10.34010/komputa.v5i1.2439,2016,,,Algoritma apriori merupakan algoritma klasik yang sering digunakan. Kekurangan ada pada adalah harus melakukan scanning berulang terhadap keseluruhan database tiap kali iterasi. Semakin banyak data transaksi akan diproses maka semakin lama juga waktu dibutuhkan. Kalvin Socks Production salah satu perusahaan menggunakan teknologi mining dengan untuk mencari pola pembelian dari para pelanggannya. Banyaknya penjualan mengakibatkan proses dalam pencarian membutuhkan cukup lama. Improved mempresentasikan ke bentuk matrix menggambarkan relasi database. Kemudian dihitung nilai support candidate frequent itemset memenuhi kriteria menghasilkan tanpa ulang Salah cara mengatasi masalah improved apriori.
https://openalex.org/W2612068134,Analisis Daya Saing untuk Meningkatkan Kualitas Layanan terhadap Pelanggan dengan Pendekatan CRM di CV. BLITZSPOT,https://doi.org/10.25077/teknosi.v3i1.2017.61-72,2017,,,"CV. Blitzspot adalah perusahaan yang bergerak di bidang jasa penyediaan layanan internet (internet service provider), berkantor pusat Komplek Padasuka Indah Ruko Blok A-1, Cimahi, Jawa Barat. Berdasarkan hasil wawancara dan observasi pada data transaksi Blitzspot, konsumen melakukan tiap tahunnya selalu berkurang, hal ini dikarenakan sering membandingkan layanan-layanan ditawarkan oleh para pesaing Blitzspot. Bila permasalahan tersebut belum teratasi, akan menurun berpindah ke Direktur Utama ingin menganalisis daya saing untuk menentukan diberikan kepada pelanggan penentuan strategi mempertahankan Metode Analisis digunakan Model Berlian Porter Pengelompokkan Pelanggan LRFM. pengujian pembahasan telah dibuat, maka dapat ditarik kesimpulan bahwa dengan menggunakan meningkatkan kualitas terhadap"
https://openalex.org/W2749598808,PENERAPAN METODE HIERARCHICAL AGGLOMERATIVE CLUSTERING UNTUK SEGMENTASI PELANGGAN POTENSIAL DI JEGER JERSEY INDONESIA,https://doi.org/10.34010/komputa.v6i1.2475,2017,,,"Tim-tim Indonesia Super League (ISL) selalu mengeluarkan jersey terbaru mereka setiap musim kompetisi baru akan dimulai. Momen tersebut memberikan kesempatan bagi Jeger Jersey untuk membuat promosi penjualan kepada pelanggan dan yang sudah ada (existing customers). Aspek kunci dalam adalah identifikasi terhadap perilaku pembelian membentuk segmen memiliki pola serupa. Namun saat ini segmentasi belum dibentuk, sehingga pun ditetapkan.Metode Hierarchical Agglomerative Clustering digunakan menyegmentasikan ke segmen-segmen terbentuk secara alami berdasarkan atribut-atribut data. Segmentasi diawali dengan merepresentasikan objek pada data sebagai satu segmen, kemudian dilakukan perhitungan jarak (distance measure) antar tersebut. Setelah itu, sepasang terdekat digabungkan menjadi sebuah baru. Proses penggabungan iteratif hingga tersisa buah berisi seluruh objek. Jumlah diinginkan dapat ditentukan memotong dendrogram suatu tertentu. Hasil penelitian menunjukkan bahwa metode berhasil pelanggan. merupakan paling optimal karakteristik berbeda. Oleh karena hasil membantu manajer marketing menetapkan tepat"
https://openalex.org/W1511303255,PEMBUATAN APLIKASI CLOUD COMPUTING PADA SHOWROOM MOBIL,,2012,,,"Jual beli mobil bekas merupakan proses yang dikelola oleh PPMB (Perhimpunan Pedagang Mobil Bandung). adalah salah satu komunitas anggotanya memiliki atau mengelola showroom mobil. para pemilik, pengelola pedagang jumlahnya tidak sedikit, akan sulit jika harus dibuatkan suatu sistem stand alone (offline) untuk masing-masing anggota nantinya mampu mengatasi masalah dihadapinya, padahal data digunakan sebagian besar sama. Maka dari itu dengan menggunakan teknologi cloud computing ada. Metode waterfall dalam membangun aplikasi Pemodelan Data Flow Diagram (DFD), sedangkan pada pemodelan Entity Relationship (ERD). Model layanan model SaaS (Software as a Service), arsitektur community cloud. Hasil ini dapat mendukung informasi pengelolaan X computing."
https://openalex.org/W2598623889,Model sistem pendukung keputusan dalam penentuan mata kuliah pilihan di Jurusan Teknik Informati UNIKOM,,2014,,,"Jurusan Teknik Informatika merupakan salah satu jurusan dengan kapasitas jumlah mahasiswa yang besar di Universitas Komputer Indonesia (Unikom). Dalam pelaksanaan kurikulumnya menawarkan beberapa matakuliah pilihan dapat memenuhi visi dan misi jurusan. Saat ini dalam penentuan ditawarkan, pihak menggunakan sistem polling. Namun hal akan menimbulkan masalah bagi khususnya dikarenakan tersebut mengikuti pemilihan dilakukan oleh temannya bukan berdasarkan minat itu sendiri. Selain setiap mempunyai nilai prasyarat dari sebelumnya sebenarnya dijadikan acuan ditawarkan. Dengan model pendukung keputusan diharapkan membantu memberikan rekomendasi kepada menentukan ditawarkan data polling (cerminan kemauan mahasiswa), histori kemampuan mahasiswa) atau irisan kedua tergantung kebijakan diambil ini, hasil pilihannya didapat metode mining yaitu Assosiation Rule pendekatan algoritma FP-Growth. Untuk mendapatkan pola digunakan FP-Growth untuk mempercepat ekstrak frequent itemset hanya scan database sebanyak dua kali. Dari pengujian sampel kelas IF1 tahun akademik 2011-2012 minimum support sebesar 30% confidence 60%, Database Lanjut Keamanan Sistem Informasi Pada akhirnya sesuai dikeluarkan"
https://openalex.org/W2785490435,DAMPAK PENGAKUAN PENDAPATAN DAN BEBAN TERHADAP KELAYAKAN LAPORAN KEUANGAN PADA PERUSAHAAN KONSTRUKSI PT. DOK DAN PERKAPALAN SURABAYA,,2003,,,"Perusahaan jasa konstruksi adalah perusahaan yang berbeda dengan lain seperti dan dagang, karena memiliki karakteristik khas, terletak pada panjang atau ukuran periode akuntansi dimana pembangunan proyek tidak semuanya terselesaikan dalam satu awal pembangunannya mungkin dipastikan dimulai diawal tahun. Sehingga terdapat beberapa metode digunakan oleh pemsahaan kontraktor untuk mengakui pendapatannya, yaitu kontrak selesai persentase penyelesaian. Penerapan dari metode-metode tersebut disesuaikan keadaan perusahaan, sifat kondisi dibangun. atas masingmasing akan mempengaruhi proses penandingan (matching) antara pendapatan biaya.
Penelitian ini dilakukan di PT. Dok Perkapalan Surabaya, sebuah bergerak dibidang konstruksi. Dalam berdasarkan (completion method) dikeIjakan pernah lebih enam bulan penyelesaiannya. juga sebelurn selesai, sehingga diakui seharusnya sebagai uang muka proyekproyek akhir belurn ditampung rekening pekeIjaan pelaksanaan. Dengan demikian peri ode terlalu tinggi pembebanan biaya menjadi tepat, laba kotor dihasilkan setiap selama pelaksanaan satabil berpengaruh kelayakan laporan keuangan."
https://openalex.org/W4391183294,Presentation of Strategic Information in the Agriculture Domain at the Agriculture Office of Garut Regency using Data Visualization,https://doi.org/10.1109/incitest59455.2023.10396970,2023,,,"The purpose of this research is to produce the right visualization help Food Crops Sector obtain information needed more quickly. form presentation uses tables in Microsoft Excel, resulting field food crops taking longer get information. So that it hampers understanding and policymaking. method used data visualization. Based on visualization, stated effective by transforming into visual form. This produces a design implemented prototype. next stage test results prototype using usability testing for crop staff. results, can be concluded understand"
https://openalex.org/W4401968049,Reengineering of Proxy Logging Monitoring System in XYZ Institution,https://doi.org/10.34010/injiiscom.v5i1.12430,2024,,,"This research was conducted to assist the head of IT Operational &amp; Network Education Division XYZ institution reengineering internet usage monitoring system. system is reengineered so that query performance becomes better and information presented easily understood by user. Reengineering old will produce a model more in line with requirements current The steps taken this study, analysis case domain, data analysis, visualization reengineering, use software implementation testing. In addition, testing usability for users from new results as output study. solution improve make it easier understand"
https://openalex.org/W4407378638,Implementation of clean code and design pattern to improve maintainability in content marketing application,https://doi.org/10.1063/5.0254190,2025,,,
https://openalex.org/W4413319682,Enhancing Topic Modeling Coherence through Aggregation: A Case Study of Indonesian Rupiah Inflation on Social Media,https://doi.org/10.1109/incitest64888.2024.11121462,2024,,,
https://openalex.org/W3048200875,Developing Chatbot For Academic Record Monitoring in Higher Education Institution,https://doi.org/10.1088/1757-899x/879/1/012049,2020,,,"Abstract Monitoring academic records at a higher education institution is highly needed by both students and parents of students. Although the system usually already available in form web site, but it still considered too complicated because must involve troublesome authentication process, especially for parents. Nowadays, chat applications have been very widely used community young people even elderly. There are many that including WhatsApp, LINE, Telegram, Facebook Messenger. The application provides an Application Programming Interface (API) service sending or receiving messages. Therefore, API can be to create (chatbot) will serve users chat. In this study, chatbot was built using services Telegram. This messages via Telegram free. information served about students’ attendance lectures, grades, financial records. With application, college provide facilities view easily, cheaply, accessed anytime."
https://openalex.org/W2759758254,PEMBANGUNAN SISTEM INFORMASI PENGISIAN SURVEY EVALUASI PERKULIAHAN ONLINE DI UNIVERSITAS KOMPUTER INDONESIA,https://doi.org/10.34010/komputa.v1i2.65,2012,,,"Penjaminan mutu merupakan suatu hal yang penting dilakukan pada perguruan tinggi. Universitas Komputer Indonesia (UNIKOM) telah beberapa tahun melakukan proses penjaminan salah satunya menggunakan instrument berupa kuesioner. Kuesioner ini digunakan untuk mengevaluasi perkuliahan berlangsung. Setiap mahasiswa mengisi kuesioner berdasarkan matakuliah-matakuliah diambil ketika perwalian. Data diisi kemudian dapat diakses melalui Sistem Informasi Evaluasi Perkuliahan (SIMEP). Tetapi sistem berjalan sekarang mempunyai kelemahan yaitu cara pengisian manual. Kelemahan tersebut mengakibatkan lamanya pemasukkan data dan kekurangakuratan diinputkan. Oleh karena itu dibangun secara online. Dengan adanya ini, diharapkan dengan lebih cepat akurat. berbasis web menjadi bagian dari perwalian"
https://openalex.org/W2807423968,E-tracer study implementation of Indonesia Computer University alumni,,2018,,,
https://openalex.org/W2893863915,Developing Application Programming Interface (API) for Student Academic Activity Monitoring using Firebase Cloud Messaging (FCM),https://doi.org/10.1088/1757-899x/407/1/012149,2018,,,"Information about the progress of a student lecture is very important to know by parents. Generally, universities already have information systems that contain data lecturing process, but many not accessible Therefore, an application needed monitor activity can be accessed directly parents, so when there change in activity, parents it. But create such requires Application Programming Interface (API) will facilitate able interact with existing and send notification parent. Delivery use Firebase Cloud Messaging (FCM) which quickly notify without making university cost. The API built using web protocol (http/https) act as additional system run conjunction ongoing academic system."
https://openalex.org/W2943735439,PENGEMBANGAN KAWASAN INDUSTRI TELEMATIKA DALAM UPAYA MENDORONG DAYA SAING REGIONAL (KASUS KOTA CIMAHI),https://doi.org/10.14710/tataloka.21.1.63-74,2019,,,"The ICT industry is developing greatly because human dependency of information technology increases rapidly. In order to drive competitiveness, well planned development should be carried out based on its vision. One cluster in Indonesia Cimahi City. research objectives were identify general characteristics the and core competence, also acquire internal external factors competitiveness; key that could developed regional competitiveness Primary data survey conducted obtain regarding (1) characteristics, (2) competence (3) factor competitiveness. Meanwhile, secondary was A prospective analysis build a scenario Research result showed animation, film system. Key telecommunication service quality; skilled labor availability; responsiveness change innovation; (4) business ethics (5) regulation."
https://openalex.org/W2996438883,Digital startup implementation in e-learning,https://doi.org/10.1088/1742-6596/1402/6/066084,2019,,,"Abstract The purpose of this study describes the analysis development digital startup in field education, as well advantages startups Learning Management System (LMS). This case uses descriptive method, order to conduct a separate search for groupings related several variables studied. At end research is measure which digitally computer learning startup. By entering startup, process done by using video learning, practice questions and discussions, also module that can be downloaded material used effectively, help time place learning."
https://openalex.org/W2621206286,Database Management System (dbms),,2011,,,
https://openalex.org/W2773452505,Bab 02 - Menulis Program Pertama Dengan Java,,2014,,,
https://openalex.org/W2801333261,Instalasi Dbms Mysql,,2011,,,
https://openalex.org/W2982726877,RANCANG BANGUN SISTEM INFORMASI GEOGRAFIS KOMODITAS KOMODITAS PERKEBUNAN DAN MASYARAKAT MISKIN DI PROVINSI JAWA BARAT,https://doi.org/10.34147/crj.v3i02.83,2017,,,"Sistem informasi geografis (SIG) merupakan suatu sistem yang memiliki kemampuan menggabungkan data spasial dan non spasial. Kebutuhan penggabungan tersebut dikarenakan SIG dalam manipulasi, analisis mengartikan data-data menjadi dengan mudah cepat. Hal ini ditunjang banyaknya aplikasi-aplikasi mendukung memudahkan pengembang mendesain membangun SIG. Data dikolaborasikasn penelitian mencakup komoditas perkebunan masyrakat miskin di Jawa Barat. Implementasi digunakan sesuai kebutuhan dari Dinas Perkebunan Provinsi Barat, ingin mengetahui lokasi serta masyarakat disekitarnya, rangka program pengetasan kemiskinan Barat melalui sub sektor bidang perkebunan. Metode pengembangan adalah UCD (User Centered Design) sehingga dapat fokus kepada kebutuhankebutuhan diperlukan. Penggunaan pemetaan wilayah google maps API, pemrograman menggunakan bahasa PHP untuk basis MySQL. dibangun berbasis web online, guna kemudahan pengolahan pengaksesan oleh membutuhkan tersebut. Hasil dicapai telah mampu mengelola baik berupa maupun mengklasifikasikan dimilikinya menghitung disekitarnya. Sehingga akan diperoleh melihat, menganalisis mengambil keputusan terhadap diperlukan"
https://openalex.org/W3208567776,Bab 09 - Tree,,2018,,,
https://openalex.org/W3210206405,Join Whatsapp Group,,2018,,,"STRUKTUR DATA
Silahkan join di group whatsapp agar dapat informasi lebih cepat. Pengumuman dan materi juga akan dipublish melalui ini."
https://openalex.org/W3215988395,Bab 06 - Object Oriented Programming (oop) (full Version),,2014,,,
https://openalex.org/W3216188011,Bab 11 - Graphical User Interface (gui) Swing,,2014,,,
https://openalex.org/W3217002473,Data Manipulation Language (dml),,2011,,,
https://openalex.org/W3217681725,Bab 06 - Object Oriented Programming (oop),,2014,,,
https://openalex.org/W4312956894,Engaging Student Participation for Improving Quality of Lecturing Process in Higher Education Institution,https://doi.org/10.24036/jtip.v15i1.452,2022,,,"The quality of the lecturing process is an important part for higher education to obtain output in form graduates accordance with vision, mission, and goals institution. One way this done by checking suitability teaching that has been carried out a predetermined curriculum. Teaching checks are usually matching material delivered teacher lecture, whether it lecture syllabus. This can be biased when (as entity assessed) enter data. Therefore, necessary other parties who also directly involved verify entered teacher. research focused on making monitoring system involves students as party verifying process. verification will use media email electronic messages chat application. When enters data, which consists presented taking message sent via students. Students course syllabus plan. By conformity charged learning participants, better level trust obtained order improve"
https://openalex.org/W4200590682,Impact of E-Commerce in Industry,https://doi.org/10.34010/injuratech.v1i2.5914,2021,,,"E-Commerce is a buying and selling activity, where the activities of sellers buyers are carried out through internet. This study aims to illustrate impact using E-Commerce, especially for benefits business strategies. There several ways develop both manually computers. But in this era global economy, not only work process computerized, but sales also utilizes these facilities. The goal use e-commerce attract more consumers because it can reach wider consumers. research uses descriptive qualitative method literature based on previous research. So enough make an industry that will experience increase results? Of course not, quality created further profits company"
